Chromosome	tid	Strand	start_codon	ORF_start	ORF_end	ORF_length	Start	End	ORF_type
Chr1	AT1G04280.1	-	ATG	41	95	54	1146996	1147050	uORF
Chr1	AT1G23080.1	-	ATG	2306	2360	54	8180511	8180565	dORF
Chr2	AT2G38560.1	+	ATG	1498	1552	54	16136421	16136475	dORF
Chr5	AT5G23380.2	+	ATG	1589	1643	54	7870116	7870170	dORF
Chr2	AT2G33320.1	-	ATG	202	256	54	14121934	14121988	uORF
Chr1	AT1G45215.1	+	ATG	435	489	54	17138137	17138191	dORF
Chr1	AT1G02960.1	-	ATG	1557	1611	54	666925	666979	dORF
Chr3	AT3G13430.2	+	ATG	449	503	54	4367640	4367694	uORF
Chr2	AT2G07695.1	+	ATG	152	206	54	3346080	3346134	uORF
Chr1	AT1G02960.2	-	ATG	1584	1638	54	666925	666979	dORF
Chr1	AT1G11660.1	+	ATG	2521	2575	54	3924394	3924448	dORF
Chr3	AT3G04970.1	+	ATG	1296	1350	54	1378355	1378409	dORF
Chr2	AT2G30480.9	-	ATG	21	75	54	12993333	12993387	uORF
Chr1	AT1G02960.3	-	ATG	1648	1702	54	666925	666979	dORF
Chr1	AT1G80840.1	+	ATG	26	80	54	30383586	30383640	uORF
Chr1	AT1G55915.4	+	ATG	1531	1585	54	20909629	20909683	dORF
Chr4	AT4G22850.1	+	ATG	1392	1446	54	11996203	11996257	dORF
Chr4	AT4G24000.2	+	ATG	1783	1837	54	12465550	12465604	dORF
Chr3	AT3G14415.3	+	ATG	1554	1608	54	4820903	4820957	dORF
Chr4	AT4G36480.1	+	ATG	16	70	54	17217924	17217978	uORF
Chr2	AT2G37150.5	-	ATG	2198	2252	54	15606212	15606266	uORF
Chr4	AT4G04740.5	-	ATG	2491	2545	54	2404667	2404721	dORF
Chr4	AT4G35760.1	-	ATG	1282	1336	54	16942582	16942636	dORF
Chr1	AT1G09500.2	+	ATG	452	506	54	3067150	3067204	uORF
Chr2	AT2G27970.1	-	ATG	487	541	54	11912371	11912425	dORF
Chr2	AT2G02820.2	-	ATG	2870	2924	54	804002	804056	dORF
Chr2	AT2G45970.1	-	ATG	2525	2579	54	18912160	18912214	dORF
Chr3	AT3G14420.4	+	ATG	1412	1466	54	4824108	4824162	dORF
Chr3	AT3G16230.1	+	ATG	164	218	54	5500217	5500271	uORF
Chr3	AT3G13882.1	+	ATG	545	599	54	4575874	4575928	dORF
Chr5	AT5G52070.6	+	ATG	2222	2276	54	21164861	21164915	dORF
Chr1	AT1G32370.3	+	ATG	898	952	54	11678512	11678566	dORF
Chr5	AT5G61890.1	-	ATG	1004	1058	54	24852524	24852578	dORF
Chr3	AT3G05380.5	+	ATG	3588	3642	54	1546409	1546463	dORF
Chr5	AT5G45350.4	-	ATG	44	98	54	18383221	18383275	uORF
Chr1	AT1G57750.2	-	ATG	1489	1543	54	21384080	21384134	dORF
Chr1	AT1G78960.2	+	ATG	186	240	54	29696579	29696633	uORF
Chr1	AT1G09840.7	-	ATG	455	509	54	3199553	3199607	uORF
Chr2	AT2G24530.1	+	ATG	1678	1732	54	10423964	10424018	dORF
Chr3	AT3G07790.1	+	ATG	48	102	54	2487360	2487414	uORF
Chr4	AT4G35040.4	+	ATG	89	143	54	16680411	16680465	uORF
Chr2	AT2G37150.5	-	ATG	1694	1748	54	15606716	15606770	uORF
Chr3	AT3G63340.1	-	ATG	187	241	54	23398213	23398267	uORF
Chr3	AT3G63340.11	-	ATG	110	164	54	23398213	23398267	uORF
Chr1	AT1G57750.1	-	ATG	1575	1629	54	21384080	21384134	dORF
Chr1	AT1G56720.3	-	ATG	1805	1859	54	21263467	21263521	dORF
Chr1	AT1G09840.8	-	ATG	305	359	54	3199553	3199607	uORF
Chr2	AT2G01818.1	-	ATG	933	987	54	353457	353511	dORF
Chr3	AT3G05570.1	-	ATG	426	480	54	1616123	1616177	dORF
Chr3	AT3G05510.1	+	ATG	1766	1820	54	1598113	1598167	dORF
Chr5	AT5G66470.1	-	ATG	1564	1618	54	26541708	26541762	dORF
Chr4	AT4G22760.1	+	ATG	2309	2363	54	11962537	11962591	dORF
Chr2	AT2G24530.2	+	ATG	1782	1836	54	10423964	10424018	dORF
Chr3	AT3G63340.10	-	ATG	110	164	54	23398213	23398267	uORF
Chr3	AT3G13882.2	+	ATG	628	682	54	4575874	4575928	dORF
Chr2	AT2G37150.6	-	ATG	2135	2189	54	15606212	15606266	uORF
Chr3	AT3G62800.1	-	ATG	1284	1338	54	23225555	23225609	dORF
Chr4	AT4G01883.1	+	ATG	921	975	54	814932	814986	dORF
Chr1	AT1G77500.1	+	ATG	3263	3317	54	29125033	29125087	dORF
Chr3	AT3G16230.10	+	ATG	100	154	54	5500217	5500271	uORF
Chr3	AT3G01570.1	-	ATG	656	710	54	222042	222096	dORF
Chr1	AT1G69295.2	-	ATG	807	861	54	26050414	26050468	dORF
Chr4	AT4G28820.4	-	ATG	642	696	54	14230294	14230348	dORF
Chr3	AT3G14420.2	+	ATG	1502	1556	54	4824108	4824162	dORF
Chr1	AT1G69295.2	-	ATG	853	907	54	26050368	26050422	dORF
Chr3	AT3G14420.1	+	ATG	1577	1631	54	4824108	4824162	dORF
Chr4	AT4G24000.1	+	ATG	2483	2537	54	12465550	12465604	dORF
Chr2	AT2G01818.2	-	ATG	707	761	54	353457	353511	dORF
Chr5	AT5G45350.2	-	ATG	44	98	54	18383221	18383275	uORF
Chr5	AT5G56500.1	+	ATG	2040	2094	54	22876995	22877049	dORF
Chr1	AT1G14280.1	+	ATG	1702	1756	54	4879207	4879261	dORF
Chr1	AT1G74130.1	+	ATG	0	54	54	27873610	27873664	uORF
Chr3	AT3G05510.2	+	ATG	1441	1495	54	1598113	1598167	dORF
Chr2	AT2G37150.6	-	ATG	1631	1685	54	15606716	15606770	uORF
Chr2	AT2G41980.1	-	ATG	1844	1898	54	17523142	17523196	dORF
Chr2	AT2G46270.1	+	ATG	1445	1499	54	19002904	19002958	dORF
Chr3	AT3G61700.1	+	ATG	1886	1940	54	22839038	22839092	dORF
Chr1	AT1G71890.1	+	ATG	1806	1860	54	27060729	27060783	dORF
Chr5	AT5G43440.2	-	ATG	1298	1352	54	17455267	17455321	dORF
Chr4	AT4G07410.1	-	ATG	2648	2702	54	4201304	4201358	dORF
Chr5	AT5G64390.1	+	ATG	2834	2888	54	25747542	25747596	dORF
Chr1	AT1G09390.1	+	ATG	20	74	54	3031065	3031119	uORF
Chr2	AT2G37150.15	-	ATG	2227	2281	54	15606212	15606266	uORF
Chr5	AT5G38030.1	-	ATG	180	234	54	15175332	15175386	uORF
Chr3	AT3G52960.1	+	ATG	1031	1085	54	19640579	19640633	dORF
Chr3	AT3G15530.2	-	ATG	1277	1331	54	5253053	5253107	dORF
Chr2	AT2G45160.1	-	ATG	2535	2589	54	18617862	18617916	dORF
Chr1	AT1G55915.3	+	ATG	1597	1651	54	20909629	20909683	dORF
Chr4	AT4G35790.1	-	ATG	2907	2961	54	16955714	16955768	dORF
Chr4	AT4G01883.2	+	ATG	1029	1083	54	814932	814986	dORF
Chr2	AT2G24460.1	+	ATG	946	1000	54	10395274	10395328	dORF
Chr1	AT1G79040.1	+	ATG	71	125	54	29736022	29736076	uORF
Chr5	AT5G28680.1	-	ATG	3039	3093	54	10719172	10719226	dORF
Chr2	AT2G07775.1	+	ATG	99	153	54	3483133	3483187	uORF
Chr1	AT1G01060.2	-	ATG	164	218	54	37562	37616	uORF
Chr1	AT1G09840.3	-	ATG	451	505	54	3199553	3199607	uORF
Chr1	AT1G66800.1	+	ATG	1130	1184	54	24926328	24926382	dORF
Chr5	AT5G54670.3	+	ATG	2210	2264	54	22213935	22213989	dORF
Chr1	AT1G28470.1	+	ATG	1378	1432	54	10012165	10012219	dORF
Chr5	AT5G07740.1	-	ATG	6132	6186	54	2458598	2458652	dORF
Chr1	AT1G32370.4	+	ATG	912	966	54	11678512	11678566	dORF
Chr1	AT1G57777.1	-	ATG	433	487	54	21401311	21401365	dORF
Chr1	AT1G57775.1	-	ATG	439	493	54	21399657	21399711	dORF
Chr2	AT2G37150.4	-	ATG	1788	1842	54	15606716	15606770	uORF
Chr3	AT3G21400.1	-	ATG	890	944	54	7534676	7534730	dORF
Chr4	AT4G35040.3	+	ATG	89	143	54	16680411	16680465	uORF
Chr2	AT2G47160.2	-	ATG	2695	2749	54	19357555	19357609	dORF
Chr3	AT3G62280.1	-	ATG	59	113	54	23051196	23051250	uORF
Chr4	AT4G12030.1	+	ATG	23	77	54	7210829	7210883	uORF
Chr1	AT1G69295.1	-	ATG	1416	1470	54	26050414	26050468	dORF
Chr2	AT2G37150.4	-	ATG	2292	2346	54	15606212	15606266	uORF
Chr2	AT2G40240.1	+	ATG	1386	1440	54	16812290	16812344	dORF
Chr2	AT2G02635.1	-	ATG	643	697	54	725098	725152	dORF
Chr1	AT1G04280.2	-	ATG	41	95	54	1146996	1147050	uORF
Chr1	AT1G69295.1	-	ATG	1462	1516	54	26050368	26050422	dORF
Chr2	AT2G34560.1	+	ATG	1309	1363	54	14562746	14562800	dORF
Chr1	AT1G20700.2	+	ATG	584	638	54	7183141	7183195	uORF
Chr5	AT5G66052.1	+	ATG	521	575	54	26416646	26416700	dORF
Chr1	AT1G09840.4	-	ATG	376	430	54	3199553	3199607	uORF
Chr4	AT4G35790.2	-	ATG	3111	3165	54	16955714	16955768	dORF
Chr2	AT2G39330.1	-	ATG	1749	1803	54	16419607	16419661	dORF
Chr5	AT5G35790.1	-	ATG	2026	2080	54	13956673	13956727	dORF
Chr1	AT1G78960.4	+	ATG	110	164	54	29696579	29696633	uORF
Chr5	AT5G65225.1	+	ATG	871	925	54	26068072	26068126	dORF
Chr1	AT1G24040.2	-	ATG	1126	1180	54	8505623	8505677	dORF
Chr4	AT4G19985.3	-	ATG	1195	1249	54	10830474	10830528	dORF
Chr5	AT5G43440.1	-	ATG	1181	1235	54	17455267	17455321	dORF
Chr1	AT1G09840.6	-	ATG	337	391	54	3199553	3199607	uORF
Chr4	AT4G12030.2	+	ATG	23	77	54	7210829	7210883	uORF
Chr2	AT2G24520.1	+	ATG	3144	3198	54	10419919	10419973	dORF
Chr1	AT1G11660.3	+	ATG	2739	2793	54	3924394	3924448	dORF
Chr3	AT3G15730.1	+	ATG	69	123	54	5330262	5330316	uORF
Chr1	AT1G23080.4	-	ATG	2294	2348	54	8180511	8180565	dORF
Chr1	AT1G75360.2	+	ATG	106	160	54	28274693	28274747	uORF
Chr4	AT4G19670.1	-	ATG	687	741	54	10701433	10701487	uORF
Chr1	AT1G75360.1	+	ATG	106	160	54	28274693	28274747	uORF
Chr4	AT4G19985.6	-	ATG	1034	1088	54	10830474	10830528	dORF
Chr3	AT3G19990.2	+	ATG	1435	1489	54	6967183	6967237	dORF
Chr3	AT3G19960.1	+	ATG	3919	3973	54	6956821	6956875	dORF
Chr1	AT1G09020.1	-	ATG	103	157	54	2904705	2904759	uORF
Chr1	AT1G11765.1	+	ATG	632	686	54	3974505	3974559	dORF
Chr3	AT3G61700.4	+	ATG	2109	2163	54	22839038	22839092	dORF
Chr2	AT2G24390.1	+	ATG	643	697	54	10374773	10374827	dORF
Chr2	AT2G05400.3	+	ATG	468	522	54	1975447	1975501	uORF
Chr4	AT4G02450.2	-	ATG	867	921	54	1073916	1073970	dORF
Chr1	AT1G02820.1	-	ATG	569	623	54	623848	623902	dORF
Chr2	AT2G29500.1	-	ATG	958	1012	54	12633108	12633162	dORF
Chr2	AT2G47770.1	+	ATG	936	990	54	19569399	19569453	dORF
Chr2	AT2G06025.5	+	ATG	1161	1215	54	2351957	2352011	dORF
Chr2	AT2G44950.1	-	ATG	3063	3117	54	18542526	18542580	dORF
Chr2	AT2G26410.1	-	ATG	1954	2008	54	11234409	11234463	dORF
Chr2	AT2G22660.1	+	ATG	2708	2762	54	9630902	9630956	dORF
Chr2	AT2G40460.1	+	ATG	2385	2439	54	16901588	16901642	dORF
Chr2	AT2G33580.1	-	ATG	40	94	54	14222160	14222214	uORF
Chr2	AT2G05520.1	+	ATG	154	208	54	2026144	2026198	uORF
Chr2	AT2G41800.1	-	ATG	1420	1474	54	17436472	17436526	dORF
Chr5	AT5G40810.1	+	ATG	1148	1202	54	16342382	16342436	dORF
Chr4	AT4G23680.1	-	ATG	726	780	54	12336273	12336327	dORF
Chr5	AT5G42900.3	-	ATG	827	881	54	17198303	17198357	dORF
Chr3	AT3G45750.3	-	ATG	1948	2002	54	16793751	16793805	dORF
Chr2	AT2G30480.10	-	ATG	21	75	54	12993333	12993387	uORF
Chr2	AT2G29570.1	-	ATG	991	1045	54	12650043	12650097	dORF
Chr5	AT5G21140.1	-	ATG	1148	1202	54	7187327	7187381	dORF
Chr5	AT5G67340.1	+	ATG	2655	2709	54	26867684	26867738	dORF
Chr2	AT2G06025.4	+	ATG	1231	1285	54	2351957	2352011	dORF
Chr1	AT1G12350.2	+	ATG	1453	1507	54	4200704	4200758	dORF
Chr3	AT3G27350.1	+	ATG	2127	2181	54	10128514	10128568	dORF
Chr5	AT5G47830.1	-	ATG	167	221	54	19374472	19374526	uORF
Chr1	AT1G20890.1	-	ATG	775	829	54	7266025	7266079	dORF
Chr4	AT4G04740.3	-	ATG	2774	2828	54	2404227	2404281	dORF
Chr3	AT3G45750.2	-	ATG	2288	2342	54	16793751	16793805	dORF
Chr3	AT3G49080.1	-	ATG	1633	1687	54	18194232	18194286	dORF
Chr5	AT5G07550.1	-	ATG	638	692	54	2388267	2388321	dORF
Chr3	AT3G57810.3	+	ATG	1467	1521	54	21417848	21417902	dORF
Chr5	AT5G39840.1	+	ATG	2629	2683	54	15949281	15949335	dORF
Chr5	AT5G47830.2	-	ATG	167	221	54	19374472	19374526	uORF
Chr2	AT2G34185.3	+	ATG	485	539	54	14435486	14435833	dORF
Chr1	AT1G67865.2	-	ATG	647	701	54	25446267	25446321	dORF
Chr2	AT2G26410.2	-	ATG	2047	2101	54	11234409	11234463	dORF
Chr3	AT3G57910.1	+	ATG	1897	1951	54	21444938	21444992	dORF
Chr4	AT4G29130.1	-	ATG	1997	2051	54	14352113	14352167	dORF
Chr5	AT5G62630.1	-	ATG	2331	2385	54	25143621	25143675	dORF
Chr2	AT2G28760.3	-	ATG	1323	1377	54	12336192	12336246	dORF
Chr4	AT4G17950.1	-	ATG	1928	1982	54	9966857	9966911	dORF
Chr5	AT5G65750.1	+	ATG	3362	3416	54	26308057	26308111	dORF
Chr1	AT1G72390.1	+	ATG	4647	4701	54	27251612	27251666	dORF
Chr3	AT3G30350.1	-	ATG	712	766	54	11960430	11960484	dORF
Chr4	AT4G11610.1	-	ATG	3324	3378	54	7013856	7013910	dORF
Chr1	AT1G55930.1	+	ATG	2722	2776	54	20922683	20922737	dORF
Chr3	AT3G62800.3	-	ATG	1199	1253	54	23225555	23225609	dORF
Chr1	AT1G23850.1	-	ATG	1378	1432	54	8425803	8425857	dORF
Chr5	AT5G07740.3	-	ATG	5907	5961	54	2458598	2458652	dORF
Chr4	AT4G01900.1	+	ATG	847	901	54	823360	823414	dORF
Chr4	AT4G11610.3	-	ATG	2907	2961	54	7013856	7013910	dORF
Chr2	AT2G06025.7	+	ATG	937	991	54	2351957	2352011	dORF
Chr1	AT1G79500.2	+	ATG	15	69	54	29903367	29903421	uORF
Chr4	AT4G35030.6	+	ATG	515	569	54	16675896	16675950	uORF
Chr4	AT4G00560.1	-	ATG	1226	1280	54	240731	240785	dORF
Chr4	AT4G21910.2	-	ATG	664	718	54	11630537	11630591	uORF
Chr1	AT1G22120.1	-	ATG	1504	1558	54	7806348	7806402	dORF
Chr1	AT1G68830.1	-	ATG	1937	1991	54	25872540	25872594	dORF
Chr3	AT3G25780.1	+	ATG	1258	1312	54	9410688	9410742	dORF
Chr2	AT2G01220.2	+	ATG	147	201	54	123169	123223	uORF
Chr4	AT4G22280.1	-	ATG	37	91	54	11777600	11778114	uORF
Chr5	AT5G40400.1	+	ATG	2161	2215	54	16168598	16168652	dORF
Chr2	AT2G22660.2	+	ATG	2676	2730	54	9630902	9630956	dORF
Chr4	AT4G00550.1	-	ATG	171	225	54	240354	240408	uORF
Chr1	AT1G12350.1	+	ATG	1257	1311	54	4200704	4200758	dORF
Chr1	AT1G20890.2	-	ATG	863	917	54	7266025	7266079	dORF
Chr2	AT2G27090.1	-	ATG	2	56	54	11571847	11571901	uORF
Chr3	AT3G30350.2	-	ATG	763	817	54	11960430	11960484	dORF
Chr1	AT1G56520.1	-	ATG	3626	3680	54	21174784	21174838	dORF
Chr2	AT2G06025.6	+	ATG	1038	1092	54	2351957	2352011	dORF
Chr2	AT2G21030.1	-	ATG	37	91	54	9025673	9025727	uORF
Chr3	AT3G57810.4	+	ATG	1567	1621	54	21417848	21417902	dORF
Chr4	AT4G37860.2	-	ATG	1096	1150	54	17800458	17800512	dORF
Chr3	AT3G51040.2	-	ATG	1440	1494	54	18952192	18952246	dORF
Chr5	AT5G49500.2	-	ATG	1653	1707	54	20077460	20077514	dORF
Chr4	AT4G34160.1	+	ATG	331	385	54	16357751	16357805	uORF
Chr1	AT1G72390.2	+	ATG	4241	4295	54	27251229	27251283	dORF
Chr2	AT2G42600.2	-	ATG	3094	3148	54	17734380	17734434	dORF
Chr1	AT1G20693.3	+	ATG	793	847	54	7178662	7178716	dORF
Chr5	AT5G35620.1	-	ATG	736	790	54	13824865	13824919	dORF
Chr5	AT5G23480.2	+	ATG	1722	1776	54	7918520	7918574	dORF
Chr4	AT4G11610.2	-	ATG	3312	3366	54	7013856	7013910	dORF
Chr1	AT1G02790.1	-	ATG	1495	1549	54	610499	610553	dORF
Chr3	AT3G54970.5	-	ATG	1374	1428	54	20368230	20368284	dORF
Chr4	AT4G22240.1	-	ATG	123	177	54	11767245	11767299	uORF
Chr5	AT5G07910.1	-	ATG	137	191	54	2524199	2524253	uORF
Chr3	AT3G13320.1	+	ATG	115	169	54	4314619	4314673	uORF
Chr2	AT2G07785.1	+	ATG	432	486	54	3348434	3348488	dORF
Chr2	AT2G24390.2	+	ATG	640	694	54	10374773	10374827	dORF
Chr2	AT2G35550.2	+	ATG	1082	1136	54	14930812	14930866	dORF
Chr5	AT5G46410.3	+	ATG	2845	2899	54	18829411	18829465	dORF
Chr5	AT5G12350.1	+	ATG	3744	3798	54	4000582	4000636	dORF
Chr3	AT3G61830.1	+	ATG	2197	2251	54	22891285	22891339	dORF
Chr2	AT2G35550.1	+	ATG	1240	1294	54	14930812	14930866	dORF
Chr1	AT1G56290.1	+	ATG	2278	2332	54	21078616	21078670	dORF
Chr5	AT5G42900.1	-	ATG	830	884	54	17198303	17198357	dORF
Chr5	AT5G44290.3	-	ATG	368	422	54	17843277	17843438	uORF
Chr1	AT1G01695.1	+	ATG	80	134	54	252705	252759	uORF
Chr3	AT3G57810.1	+	ATG	1431	1485	54	21417848	21417902	dORF
Chr5	AT5G12320.1	+	ATG	746	800	54	3984025	3984079	dORF
Chr4	AT4G21910.4	-	ATG	664	718	54	11630537	11630591	uORF
Chr3	AT3G05120.1	+	ATG	1424	1478	54	1432354	1432408	dORF
Chr4	AT4G12780.1	+	ATG	3237	3291	54	7516984	7517038	dORF
Chr1	AT1G23080.3	-	ATG	2269	2323	54	8180511	8180565	dORF
Chr4	AT4G33970.1	-	ATG	2358	2412	54	16279636	16279690	dORF
Chr2	AT2G28760.2	-	ATG	1523	1577	54	12336192	12336246	dORF
Chr5	AT5G22820.2	-	ATG	2105	2159	54	7623244	7623298	dORF
Chr5	AT5G07970.3	-	ATG	231	285	54	2547920	2548064	uORF
Chr2	AT2G42510.6	+	ATG	1509	1563	54	17703507	17703561	dORF
Chr1	AT1G67865.1	-	ATG	553	607	54	25446345	25446399	dORF
Chr2	AT2G30480.5	-	ATG	21	75	54	12993333	12993387	uORF
Chr5	AT5G42900.2	-	ATG	947	1001	54	17198303	17198357	dORF
Chr3	AT3G27260.3	+	ATG	3092	3146	54	10072480	10072534	dORF
Chr4	AT4G18340.1	-	ATG	1472	1526	54	10130085	10130139	dORF
Chr2	AT2G06025.1	+	ATG	372	426	54	2350134	2350188	uORF
Chr3	AT3G09405.2	-	ATG	1631	1685	54	2894939	2894993	dORF
Chr5	AT5G45350.5	-	ATG	44	98	54	18383221	18383275	uORF
Chr3	AT3G06110.2	+	ATG	729	783	54	1844756	1844810	dORF
Chr2	AT2G35550.3	+	ATG	1158	1212	54	14930812	14930866	dORF
Chr3	AT3G05380.5	+	ATG	3533	3587	54	1546354	1546408	dORF
Chr3	AT3G14415.1	+	ATG	1561	1615	54	4820903	4820957	dORF
Chr1	AT1G11660.4	+	ATG	2649	2703	54	3924394	3924448	dORF
Chr5	AT5G62530.1	-	ATG	2388	2442	54	25099149	25099203	dORF
Chr2	AT2G37150.10	-	ATG	2302	2356	54	15606212	15606266	uORF
Chr3	AT3G27260.2	+	ATG	2973	3027	54	10072480	10072534	dORF
Chr2	AT2G40316.1	+	ATG	1649	1703	54	16839255	16839309	dORF
Chr2	AT2G30480.7	-	ATG	29	83	54	12993333	12993387	uORF
Chr2	AT2G06025.2	+	ATG	372	426	54	2350134	2350188	uORF
Chr1	AT1G02890.2	-	ATG	3983	4037	54	645101	645155	dORF
Chr1	AT1G02890.1	-	ATG	4161	4215	54	645101	645155	dORF
Chr2	AT2G06025.7	+	ATG	16	70	54	2350134	2350188	uORF
Chr2	AT2G06025.6	+	ATG	16	70	54	2350134	2350188	uORF
Chr2	AT2G06025.5	+	ATG	16	70	54	2350134	2350188	uORF
Chr4	AT4G22900.1	+	ATG	1264	1318	54	12011343	12011397	dORF
Chr2	AT2G06025.3	+	ATG	370	424	54	2350134	2350188	uORF
Chr3	AT3G21430.3	-	ATG	3915	3969	54	7544076	7544130	dORF
Chr1	AT1G68260.1	-	ATG	761	815	54	25585849	25585903	dORF
Chr2	AT2G37150.10	-	ATG	1798	1852	54	15606716	15606770	uORF
Chr2	AT2G33150.1	-	ATG	318	372	54	14051028	14051082	uORF
Chr2	AT2G06025.1	+	ATG	1394	1448	54	2351957	2352011	dORF
Chr4	AT4G28910.2	-	ATG	1733	1787	54	14264231	14264285	dORF
Chr2	AT2G42310.1	+	ATG	879	933	54	17625871	17625925	dORF
Chr2	AT2G37150.1	-	ATG	2198	2252	54	15606212	15606266	uORF
Chr5	AT5G01010.5	-	ATG	1519	1573	54	1324	1378	dORF
Chr4	AT4G11080.1	-	ATG	2064	2118	54	6760347	6760401	dORF
Chr3	AT3G63340.3	-	ATG	127	181	54	23398213	23398267	uORF
Chr1	AT1G66600.1	+	ATG	884	938	54	24849407	24849461	dORF
Chr3	AT3G22750.1	-	ATG	763	817	54	8039335	8039389	uORF
Chr4	AT4G01883.3	+	ATG	975	1029	54	814932	814986	dORF
Chr2	AT2G30480.2	-	ATG	12	66	54	12993333	12993387	uORF
Chr1	AT1G67865.2	-	ATG	569	623	54	25446345	25446399	dORF
Chr2	AT2G06025.2	+	ATG	1517	1571	54	2351957	2352011	dORF
Chr3	AT3G52105.1	+	ATG	408	462	54	19323739	19323793	dORF
Chr3	AT3G09210.1	-	ATG	1237	1291	54	2825204	2825258	dORF
Chr1	AT1G45223.1	+	ATG	431	485	54	17141622	17141676	dORF
Chr2	AT2G37150.1	-	ATG	1694	1748	54	15606716	15606770	uORF
Chr4	AT4G31420.2	-	ATG	1522	1576	54	15245923	15245977	dORF
Chr5	AT5G35620.2	-	ATG	1102	1156	54	13824865	13824919	dORF
Chr2	AT2G04410.1	-	ATG	468	522	54	1533789	1533843	dORF
Chr2	AT2G24390.3	+	ATG	792	846	54	10374773	10374827	dORF
Chr5	AT5G39660.1	+	ATG	1851	1905	54	15880967	15881021	dORF
Chr2	AT2G35500.1	+	ATG	1458	1512	54	14916102	14916156	dORF
Chr3	AT3G63340.4	-	ATG	127	181	54	23398213	23398267	uORF
Chr3	AT3G57810.2	+	ATG	1253	1307	54	21417848	21417902	dORF
Chr5	AT5G05760.1	-	ATG	71	125	54	1730965	1731019	uORF
Chr3	AT3G54900.1	-	ATG	803	857	54	20341607	20341661	dORF
Chr3	AT3G17220.1	-	ATG	61	115	54	5884076	5884130	uORF
Chr4	AT4G19670.1	-	ATG	569	623	54	10701551	10701605	uORF
Chr2	AT2G05520.2	+	ATG	154	208	54	2026144	2026198	uORF
Chr1	AT1G08035.1	+	ATG	142	196	54	2494713	2494767	uORF
Chr3	AT3G63340.2	-	ATG	110	164	54	23398213	23398267	uORF
Chr5	AT5G64440.1	+	ATG	2180	2234	54	25770415	25770469	dORF
Chr4	AT4G32410.1	-	ATG	4128	4182	54	15640528	15640582	dORF
Chr3	AT3G51040.3	-	ATG	1104	1158	54	18952192	18952246	dORF
Chr5	AT5G35620.3	-	ATG	695	749	54	13824865	13824919	dORF
Chr3	AT3G09405.1	-	ATG	1553	1607	54	2894939	2894993	dORF
Chr1	AT1G20693.2	+	ATG	790	844	54	7178662	7178716	dORF
Chr1	AT1G32370.2	+	ATG	880	934	54	11678512	11678566	dORF
Chr1	AT1G67865.1	-	ATG	631	685	54	25446267	25446321	dORF
Chr2	AT2G30480.3	-	ATG	21	75	54	12993333	12993387	uORF
Chr3	AT3G27260.4	+	ATG	2780	2834	54	10072480	10072534	dORF
Chr1	AT1G06820.1	-	ATG	159	213	54	2096571	2096625	uORF
Chr4	AT4G23930.1	-	ATG	10	64	54	12436763	12436817	uORF
Chr5	AT5G48780.1	+	ATG	2025	2076	51	19779679	19779730	dORF
Chr5	AT5G45170.1	-	ATG	50	101	51	18273162	18273213	uORF
Chr4	AT4G31890.3	-	ATG	2668	2719	51	15426303	15426354	dORF
Chr5	AT5G51050.1	+	ATG	2078	2129	51	20755987	20756038	dORF
Chr5	AT5G52790.4	-	ATG	412	463	51	21394553	21394604	uORF
Chr1	AT1G17530.2	+	ATG	816	867	51	6028938	6028989	dORF
Chr5	AT5G16970.1	-	ATG	1350	1401	51	5576012	5576063	dORF
Chr5	AT5G52790.2	-	ATG	102	153	51	21394553	21394604	uORF
Chr5	AT5G13920.2	-	ATG	1599	1650	51	4485711	4485762	dORF
Chr1	AT1G69920.1	-	ATG	931	982	51	26334270	26334321	dORF
Chr1	AT1G55535.3	-	ATG	1515	1566	51	20731670	20731721	dORF
Chr3	AT3G07760.7	+	ATG	1398	1449	51	2478121	2478172	dORF
Chr2	AT2G01905.1	+	ATG	893	944	51	413613	413664	dORF
Chr5	AT5G56630.1	+	ATG	2077	2128	51	22926840	22926891	dORF
Chr5	AT5G16000.1	+	ATG	162	213	51	5224095	5224146	uORF
Chr3	AT3G02890.2	+	ATG	3129	3180	51	645303	645354	dORF
Chr1	AT1G55535.1	-	ATG	1392	1443	51	20731670	20731721	dORF
Chr5	AT5G07890.2	-	ATG	1492	1543	51	2517650	2517701	dORF
Chr4	AT4G09550.2	+	ATG	297	348	51	6039364	6039415	uORF
Chr5	AT5G04970.1	-	ATG	59	110	51	1467051	1467102	uORF
Chr4	AT4G22970.3	-	ATG	6745	6796	51	12033452	12033503	dORF
Chr5	AT5G52790.3	-	ATG	102	153	51	21394553	21394604	uORF
Chr1	AT1G49750.1	-	ATG	1828	1879	51	18411019	18411070	dORF
Chr5	AT5G45170.2	-	ATG	21	72	51	18273162	18273213	uORF
Chr5	AT5G05190.1	+	ATG	2534	2585	51	1543926	1543977	dORF
Chr4	AT4G18350.1	+	ATG	183	234	51	10142437	10142488	uORF
Chr2	AT2G31930.1	+	ATG	839	890	51	13578216	13578267	dORF
Chr3	AT3G57910.1	+	ATG	2353	2404	51	21445394	21445445	dORF
Chr5	AT5G02650.1	+	ATG	218	269	51	597937	598237	uORF
Chr5	AT5G65390.1	-	ATG	804	855	51	26128692	26128743	dORF
Chr4	AT4G29100.2	+	ATG	2079	2130	51	14344747	14344798	dORF
Chr5	AT5G02710.1	+	ATG	65	116	51	612527	612578	uORF
