tid,boss,start_codon_x,start_codon_y,ORF_range_x,ORF_type_x,start_rprofile_x,ORF_range_y,ORF_type_y,start_rprofile_y,tab,odds_ratio,statistical test,result
ENST00000429490.5,tie,ATG,ATG,"[298, 334]",uORF,"[12.0, 0.0, 0.0]","[954, 1614]",mORF,"[3.0, 0.0, 0.0]","[array([[ 12,   0,   0],
       [519,  46, 195]]), array([[ 12,   1],
       [519, 241]])]",5.564178378641031,ChiSquare,"ChiSquareResult(statistic=9.067090809570136, adjusted_pvalue=0.01814082257183152, adjusted_bootstrap_pvalue=0.09794419970631425, adjusted_residuals=array([[ 2.35208893, -0.87882638, -2.02965338],
       [-2.35208893,  0.87882638,  2.02965338]]), adjusted_posthoc_pvalues=[0.036356575528072664, 0.036356575528072664])"
ENST00000429490.5,tie,ATG,ATG,"[549, 558]",uORF,"[9.0, 2.0, 0.0]","[954, 1614]",mORF,"[3.0, 0.0, 0.0]","[array([[  9,   2,   0],
       [519,  46, 195]]), array([[  9,   2],
       [519, 241]])]",2.087895707122791,ChiSquare,"ChiSquareResult(statistic=7.570655118418838, adjusted_pvalue=0.0353988329795182, adjusted_bootstrap_pvalue=0.16120749479528107, adjusted_residuals=array([[ 0.95888507,  1.65299766, -1.9436712 ],
       [-0.95888507, -1.65299766,  1.9436712 ]]), adjusted_posthoc_pvalues=[0.4170345255260907, 0.4170345255260907])"
ENST00000429490.5,tie,ATG,ATG,"[619, 646]",uORF,"[26.0, 0.0, 0.0]","[954, 1614]",mORF,"[3.0, 0.0, 0.0]","[array([[ 33,   2,  14],
       [519,  46, 195]]), array([[ 33,  16],
       [519, 241]])]",0.957782694375494,ChiSquare,"ChiSquareResult(statistic=0.48894259256900385, adjusted_pvalue=0.7973317719524451, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.13735372, -0.56604706,  0.45159632],
       [ 0.13735372,  0.56604706, -0.45159632]]), adjusted_posthoc_pvalues=[0.9220197009178147, 0.9220197009178147])"
ENST00000429490.5,tie,ATG,ATG,"[2067, 2133]",oORF,"[0.0, 0.0, 0.0]","[954, 1614]",mORF,"[3.0, 0.0, 0.0]","[array([[  9,   0,   4],
       [519,  46, 195]]), array([[  9,   4],
       [519, 241]])]",1.044738922167368,ChiSquare,"ChiSquareResult(statistic=1.6841672441326716, adjusted_pvalue=0.4619428709442693, adjusted_bootstrap_pvalue=0.9306976744186046, adjusted_residuals=array([[ 0.07232596, -0.91467401,  0.417946  ],
       [-0.07232596,  0.91467401, -0.417946  ]]), adjusted_posthoc_pvalues=[0.9585969744573926, 0.9585969744573926])"
ENST00000429635.1,tie,ATG,ATG,"[238, 325]",uORF,"[5.0, 0.0, 0.0]","[655, 2224]",mORF,"[51.0, 0.0, 0.0]","[array([[  13,    3,    1],
       [1286,   66,  248]]), array([[  13,    4],
       [1286,  314]])]",0.7936671883568276,ChiSquare,"ChiSquareResult(statistic=5.399174671860811, adjusted_pvalue=0.09237543551692998, adjusted_bootstrap_pvalue=0.360622381807301, adjusted_residuals=array([[-0.40288114,  2.74392514, -1.09286263],
       [ 0.40288114, -2.74392514,  1.09286263]]), adjusted_posthoc_pvalues=[0.7530078777588871, 0.7530078777588871])"
ENST00000430246.6,tie,ATG,ATG,"[1816, 1894]",uORF,"[4.0, 0.0, 0.0]","[2952, 3834]",mORF,"[6.96023, 0.0, 0.229677]","[array([[  61,    1,    5],
       [1930,   37,  189]]), array([[  61,    6],
       [1930,  226]])]",1.1904133661498113,ChiSquare,"ChiSquareResult(statistic=0.16958485003495105, adjusted_pvalue=0.9215075525658118, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.40265569, -0.13905703, -0.37232001],
       [-0.40265569,  0.13905703,  0.37232001]]), adjusted_posthoc_pvalues=[0.7530078777588871, 0.7530078777588871])"
ENST00000430246.6,tie,ATG,ATG,"[2103, 2148]",uORF,"[26.0, 0.0, 0.0]","[2952, 3834]",mORF,"[6.96023, 0.0, 0.229677]","[array([[  37,    0,    0],
       [1930,   37,  189]]), array([[  37,    1],
       [1930,  226]])]",4.33096984930476,ChiSquare,"ChiSquareResult(statistic=8.120898229861679, adjusted_pvalue=0.027828021294115997, adjusted_bootstrap_pvalue=0.15, adjusted_residuals=array([[ 2.07944692, -0.80365987, -1.88398675],
       [-2.07944692,  0.80365987,  1.88398675]]), adjusted_posthoc_pvalues=[0.06583848207912373, 0.06583848207912373])"
ENST00000430365.7,tie,ATG,ATG,"[9, 42]",uORF,"[0.0, 0.0, 0.0]","[397, 1288]",mORF,"[5.0, 6.0, 2.0]","[array([[  30,    0,    0],
       [1198,   46,   89]]), array([[  30,    1],
       [1198,  135]])]",3.378727569755212,ChiSquare,"ChiSquareResult(statistic=6.331813920201867, adjusted_pvalue=0.06127890527230513, adjusted_bootstrap_pvalue=0.2722151898734177, adjusted_residuals=array([[ 1.8363742 , -1.03509333, -1.46387424],
       [-1.8363742 ,  1.03509333,  1.46387424]]), adjusted_posthoc_pvalues=[0.10746678412800678, 0.10746678412800678])"
ENST00000431138.5,tie,ATG,ATG,"[177, 183]",uORF,"[12.0, 4.0, 0.0]","[199, 334]",mORF,"[3.0, 2.0, 1.0]","[array([[ 12,   4,   0],
       [206,  20,   7]]), array([[ 12,   4],
       [206,  27]])]",0.39517340809877327,ChiSquare,"ChiSquareResult(statistic=4.24073969608353, adjusted_pvalue=0.1523857865772211, adjusted_bootstrap_pvalue=0.5535635964912281, adjusted_residuals=array([[-1.57189174,  2.1523667 , -0.70327154],
       [ 1.57189174, -2.1523667 ,  0.70327154]]), adjusted_posthoc_pvalues=[0.1730980000871246, 0.1730980000871246])"
ENST00000431489.6,tie,ATG,ATG,"[461, 479]",uORF,"[22.0, 2.0, 0.0]","[635, 4118]",mORF,"[2.0, 0.0, 0.0]","[array([[ 25,   2,   0],
       [945,  35,  54]]), array([[ 25,   2],
       [945,  89]])]",1.1770788943619395,ChiSquare,"ChiSquareResult(statistic=3.715996480770168, adjusted_pvalue=0.19145398206695413, adjusted_bootstrap_pvalue=0.6318013734812468, adjusted_residuals=array([[ 0.21981321,  1.1247201 , -1.2188814 ],
       [-0.21981321, -1.1247201 ,  1.2188814 ]]), adjusted_posthoc_pvalues=[0.869294194728842, 0.869294194728842])"
ENST00000431802.5,tie,ATG,ATG,"[281, 287]",uORF,"[34.0, 0.0, 0.0]","[699, 1959]",mORF,"[94.0, 0.0, 0.0]","[array([[  34,    0,    0],
       [1766,   41,  110]]), array([[  34,    1],
       [1766,  151]])]",2.9060933401070175,ChiSquare,"ChiSquareResult(statistic=5.528082552297453, adjusted_pvalue=0.08733973582682639, adjusted_bootstrap_pvalue=0.4017584994138335, adjusted_residuals=array([[ 1.7037633 , -0.86185118, -1.43789272],
       [-1.7037633 ,  0.86185118,  1.43789272]]), adjusted_posthoc_pvalues=[0.1376036745317848, 0.1376036745317848])"
ENST00000431802.5,tie,ATG,ATG,"[606, 642]",uORF,"[25.0, 2.0, 1.0]","[699, 1959]",mORF,"[94.0, 0.0, 0.0]","[array([[  41,    2,    1],
       [1766,   41,  110]]), array([[  41,    3],
       [1766,  151]])]",1.168466992894523,ChiSquare,"ChiSquareResult(statistic=2.0529092859555065, adjusted_pvalue=0.3918365788657989, adjusted_bootstrap_pvalue=0.8681104236078059, adjusted_residuals=array([[ 0.25811511,  1.07780182, -0.98351925],
       [-0.25811511, -1.07780182,  0.98351925]]), adjusted_posthoc_pvalues=[0.8444128939004505, 0.8444128939004505])"
ENST00000431893.3,tie,ATG,ATG,"[3727, 3856]",dORF,"[0.0, 0.0, 0.0]","[0, 6465]",mORF,"[0.0, 0.0, 0.0]","[array([[  11,    1,    3],
       [3487,  165,  240]]), array([[  11,    5],
       [3487,  406]])]",0.2562967606423841,ChiSquare,"ChiSquareResult(statistic=3.538637249678941, adjusted_pvalue=0.2070960933954438, adjusted_bootstrap_pvalue=0.6843960601347848, adjusted_residuals=array([[-2.05315428,  0.46516991,  2.21414012],
       [ 2.05315428, -0.46516991, -2.21414012]]), adjusted_posthoc_pvalues=[0.06922052534866092, 0.06922052534866092])"
ENST00000433216.6,tie,ATG,ATG,"[112, 142]",uORF,"[26.9735, 0.0, 0.0]","[465, 2238]",mORF,"[2.0, 0.0, 0.0]","[array([[ 131,    5,    3],
       [4569,  222,  440]]), array([[ 131,    9],
       [4569,  662]])]",2.1087229407826764,ChiSquare,"ChiSquareResult(statistic=9.913534042783768, adjusted_pvalue=0.012399973552560603, adjusted_bootstrap_pvalue=0.06985981308411215, adjusted_residuals=array([[ 2.42965804, -0.37405991, -2.644786  ],
       [-2.42965804,  0.37405991,  2.644786  ]]), adjusted_posthoc_pvalues=[0.03041126089895309, 0.03041126089895309])"
ENST00000433375.2,tie,ATG,ATG,"[22, 79]",uORF,"[19.0, 0.0, 1.0]","[254, 1829]",mORF,"[5.0, 0.0, 0.0]","[array([[ 19,   0,   1],
       [663,  15,  13]]), array([[ 19,   1],
       [663,  28]])]",0.802686807544042,ChiSquare,"ChiSquareResult(statistic=1.5366107475653308, adjusted_pvalue=0.49340251872575314, adjusted_bootstrap_pvalue=0.9907532701849345, adjusted_residuals=array([[-0.21128122, -0.66596558,  0.98964091],
       [ 0.21128122,  0.66596558, -0.98964091]]), adjusted_posthoc_pvalues=[0.8732950434705289, 0.8732950434705289])"
ENST00000433496.5,tie,ATG,ATG,"[151, 163]",dORF,"[67.0, 8.0, 0.0]","[11, 1022]",mORF,"[0.0, 0.0, 0.0]","[array([[  85,   16,    9],
       [3003,  551,  342]]), array([[  85,   25],
       [3003,  893]])]",1.0110528439114408,ChiSquare,"ChiSquareResult(statistic=0.057066420188583544, adjusted_pvalue=0.9739873815882781, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.04766151,  0.11950411, -0.21817916],
       [-0.04766151, -0.11950411,  0.21817916]]), adjusted_posthoc_pvalues=[0.9734130355044167, 0.9734130355044167])"
ENST00000433674.6,tie,ATG,ATG,"[12, 24]",uORF,"[18.0, 3.0, 0.0]","[236, 2105]",mORF,"[12.0, 0.0, 0.0]","[array([[  33,    3,    0],
       [9127,  364,  533]]), array([[  33,    3],
       [9127,  897]])]",1.0810700041933348,ChiSquare,"ChiSquareResult(statistic=5.413796623933068, adjusted_pvalue=0.0917573569027285, adjusted_bootstrap_pvalue=0.3840117994100295, adjusted_residuals=array([[ 0.12909553,  1.50208922, -1.4217238 ],
       [-0.12909553, -1.50208922,  1.4217238 ]]), adjusted_posthoc_pvalues=[0.9266945404725457, 0.9266945404725457])"
ENST00000433674.6,tie,ATG,ATG,"[72, 126]",uORF,"[47.0, 0.0, 2.0]","[236, 2105]",mORF,"[12.0, 0.0, 0.0]","[array([[ 199,   13,    6],
       [9127,  364,  533]]), array([[ 199,   19],
       [9127,  897]])]",1.0293490194327635,ChiSquare,"ChiSquareResult(statistic=5.884798738929839, adjusted_pvalue=0.07450846662280342, adjusted_bootstrap_pvalue=0.3080864197530864, adjusted_residuals=array([[ 0.11922462,  1.80906349, -1.67792223],
       [-0.11922462, -1.80906349,  1.67792223]]), adjusted_posthoc_pvalues=[0.9304266939000368, 0.9304266939000368])"
ENST00000434316.7,tie,ATG,ATG,"[259, 271]",uORF,"[5.0, 0.0, 0.0]","[333, 2367]",mORF,"[25.0, 0.0, 0.0]","[array([[  28,    0,    0],
       [1661,  146,  162]]), array([[  28,    1],
       [1661,  308]])]",5.189626308473565,ChiSquare,"ChiSquareResult(statistic=9.452857130588711, adjusted_pvalue=0.015147595758739302, adjusted_bootstrap_pvalue=0.09794419970631425, adjusted_residuals=array([[ 2.27565134, -1.49664365, -1.58337821],
       [-2.27565134,  1.49664365,  1.58337821]]), adjusted_posthoc_pvalues=[0.04293374478356315, 0.04293374478356315])"
ENST00000434634.7,tie,ATG,ATG,"[241, 277]",oORF,"[9.0, 0.0, 3.0]","[9, 1146]",mORF,"[0.0, 0.0, 0.0]","[array([[ 25,  10,  10],
       [961, 191, 154]]), array([[ 25,  20],
       [961, 345]])]",0.44905673129005874,ChiSquare,"ChiSquareResult(statistic=6.727359215315378, adjusted_pvalue=0.05132022428519521, adjusted_bootstrap_pvalue=0.23612735542560104, adjusted_residuals=array([[-2.67772455,  1.40807032,  2.10650755],
       [ 2.67772455, -1.40807032, -2.10650755]]), adjusted_posthoc_pvalues=[0.016361376271331964, 0.016361376271331964])"
ENST00000435504.9,tie,ATG,ATG,"[39, 93]",uORF,"[9.0, 0.0, 0.0]","[265, 4573]",mORF,"[18.0, 0.0, 0.0]","[array([[ 13,   0,   0],
       [943, 144,  97]]), array([[ 13,   1],
       [943, 241]])]",3.320101005840282,ChiSquare,"ChiSquareResult(statistic=5.881095417223261, adjusted_pvalue=0.07460073529673238, adjusted_bootstrap_pvalue=0.326161369193154, adjusted_residuals=array([[ 1.8202141 , -1.34063317, -1.07654559],
       [-1.8202141 ,  1.34063317,  1.07654559]]), adjusted_posthoc_pvalues=[0.11069379121989363, 0.11069379121989363])"
ENST00000435644.6,tie,ATG,ATG,"[245, 260]",uORF,"[17.0, 0.0, 0.0]","[515, 5291]",mORF,"[23.0, 0.0, 0.0]","[array([[  17,    0,    0],
       [1296,   38,  133]]), array([[  17,    1],
       [1296,  171]])]",2.2421556609165965,ChiSquare,"ChiSquareResult(statistic=4.188073578997671, adjusted_pvalue=0.15619313099360366, adjusted_bootstrap_pvalue=0.5743729552889858, adjusted_residuals=array([[ 1.49655281, -0.67225495, -1.30114141],
       [-1.49655281,  0.67225495,  1.30114141]]), adjusted_posthoc_pvalues=[0.19617768649234063, 0.19617768649234063])"
ENST00000435822.6,tie,ATG,ATG,"[1057, 1216]",dORF,"[0.0, 0.0, 0.0]","[147, 867]",mORF,"[0.0, 0.0, 4.0]","[array([[ 14,   1,   1],
       [392, 103, 194]]), array([[ 14,   2],
       [392, 297]])]",5.294078428770041,ChiSquare,"ChiSquareResult(statistic=7.1577158557568215, adjusted_pvalue=0.042564569462184475, adjusted_bootstrap_pvalue=0.21254125412541258, adjusted_residuals=array([[ 2.4489021 , -0.97004003, -1.93659897],
       [-2.4489021 ,  0.97004003,  1.93659897]]), adjusted_posthoc_pvalues=[0.029171272952828467, 0.029171272952828467])"
ENST00000437089.5,tie,ATG,ATG,"[24, 57]",uORF,"[0.0, 0.0, 0.0]","[209, 1829]",mORF,"[156.0, 0.0, 0.0]","[array([[ 34,   0,   7],
       [826,  31,  87]]), array([[ 34,   7],
       [826, 118]])]",0.6941686229648879,ChiSquare,"ChiSquareResult(statistic=4.807629642374695, adjusted_pvalue=0.11938934032271006, adjusted_bootstrap_pvalue=0.427504342790967, adjusted_residuals=array([[-0.86121032, -1.17904588,  1.67630805],
       [ 0.86121032,  1.17904588, -1.67630805]]), adjusted_posthoc_pvalues=[0.47005310036759074, 0.47005310036759074])"
ENST00000437766.5,tie,ATG,ATG,"[146, 152]",uORF,"[76.0, 4.0, 0.0]","[250, 2230]",mORF,"[0.166748, 0.0, 0.0]","[array([[  76,    4,    0],
       [1804,  194,   65]]), array([[  76,    4],
       [1804,  260]])]",2.737459101130591,ChiSquare,"ChiSquareResult(statistic=7.364848236987231, adjusted_pvalue=0.03873653442558063, adjusted_bootstrap_pvalue=0.2152933421226104, adjusted_residuals=array([[ 2.02048892, -1.33456275, -1.61227965],
       [-2.02048892,  1.33456275,  1.61227965]]), adjusted_posthoc_pvalues=[0.07382607892717065, 0.07382607892717065])"
ENST00000437787.6,tie,ATG,ATG,"[328, 337]",dORF,"[14.0, 0.0, 0.0]","[228, 798]",mORF,"[5.0, 0.0, 0.0]","[array([[ 14,   0,   2],
       [536,  51,  21]]), array([[ 14,   2],
       [536,  72]])]",0.9403933611771227,ChiSquare,"ChiSquareResult(statistic=4.805281159496358, adjusted_pvalue=0.11946099826384717, adjusted_bootstrap_pvalue=0.4515981735159817, adjusted_residuals=array([[-0.08034582, -1.20894982,  1.89566692],
       [ 0.08034582,  1.20894982, -1.89566692]]), adjusted_posthoc_pvalues=[0.9533750335999166, 0.9533750335999166])"
ENST00000438909.6,tie,ATG,ATG,"[25, 85]",uORF,"[17.0, 0.0, 3.0]","[216, 2199]",mORF,"[4.0, 0.0, 0.0]","[array([[ 37,   8,   5],
       [772,  56,  52]]), array([[ 37,  13],
       [772, 108]])]",0.3986907992004109,ChiSquare,"ChiSquareResult(statistic=6.90519619613683, adjusted_pvalue=0.047660673985505296, adjusted_bootstrap_pvalue=0.24945125887669467, adjusted_residuals=array([[-2.80662978,  2.61837629,  1.17312176],
       [ 2.80662978, -2.61837629, -1.17312176]]), adjusted_posthoc_pvalues=[0.011560673377934632, 0.011560673377934632])"
ENST00000439220.6,tie,ATG,ATG,"[118, 151]",uORF,"[23.0, 4.0, 1.0]","[178, 1531]",mORF,"[0.0, 0.0, 0.0]","[array([[  39,    4,    4],
       [1175,   90,   49]]), array([[  39,    8],
       [1175,  139]])]",0.5769860173819014,ChiSquare,"ChiSquareResult(statistic=2.3937710813875164, adjusted_pvalue=0.3374976114754724, adjusted_bootstrap_pvalue=0.7758208955223882, adjusted_residuals=array([[-1.39826143,  0.44134436,  1.6649611 ],
       [ 1.39826143, -0.44134436, -1.6649611 ]]), adjusted_posthoc_pvalues=[0.22847228039526915, 0.22847228039526915])"
ENST00000439590.6,tie,ATG,ATG,"[15, 72]",uORF,"[7.0, 0.0, 0.0]","[167, 380]",mORF,"[553.265, 7.90721, 37.2597]","[array([[  17,    1,    4],
       [7273,  300,  545]]), array([[  17,    5],
       [7273,  845]])]",0.3950866446831361,ChiSquare,"ChiSquareResult(statistic=3.342634704803106, adjusted_pvalue=0.22520742433817545, adjusted_bootstrap_pvalue=0.6898812596799174, adjusted_residuals=array([[-1.88679967,  0.21097672,  2.14196827],
       [ 1.88679967, -0.21097672, -2.14196827]]), adjusted_posthoc_pvalues=[0.09723623768153064, 0.09723623768153064])"
ENST00000440469.1,tie,ATG,ATG,"[75, 141]",uORF,"[49.0, 0.0, 0.0]","[396, 720]",mORF,"[0.0, 0.0, 0.0]","[array([[ 64,   1,   4],
       [277,   5,  16]]), array([[ 64,   5],
       [277,  21]])]",0.970477212881511,ChiSquare,"ChiSquareResult(statistic=0.03723302295353004, adjusted_pvalue=0.9832657327858612, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[-0.05817285, -0.13491772,  0.14112478],
       [ 0.05817285,  0.13491772, -0.14112478]]), adjusted_posthoc_pvalues=[0.9670806542333821, 0.9670806542333821])"
ENST00000441802.7,tie,ATG,ATG,"[10106, 10121]",oORF,"[9.0, 0.0, 0.0]","[211, 13978]",mORF,"[3.0, 0.0, 0.0]","[array([[    9,     0,     3],
       [14457,  1072,  1474]]), array([[    9,     3],
       [14457,  2546]])]",0.5283498236762775,ChiSquare,"ChiSquareResult(statistic=4.092979611560967, adjusted_pvalue=0.16307982376735697, adjusted_bootstrap_pvalue=0.5784431137724552, adjusted_residuals=array([[-0.97284886, -0.89857885,  2.00859694],
       [ 0.97284886,  0.89857885, -2.00859694]]), adjusted_posthoc_pvalues=[0.4097227261582312, 0.4097227261582312])"
ENST00000441802.7,tie,ATG,ATG,"[2156, 2195]",oORF,"[0.0, 0.0, 2.0]","[211, 13978]",mORF,"[3.0, 0.0, 0.0]","[array([[   77,     2,    10],
       [14457,  1072,  1474]]), array([[   77,    12],
       [14457,  2546]])]",1.1300215379165925,ChiSquare,"ChiSquareResult(statistic=3.721454948236281, adjusted_pvalue=0.1913471181473284, adjusted_bootstrap_pvalue=0.5902215018908697, adjusted_residuals=array([[ 0.39318452, -1.57331214,  0.85777232],
       [-0.39318452,  1.57331214, -0.85777232]]), adjusted_posthoc_pvalues=[0.7588504625361092, 0.7588504625361092])"
ENST00000444129.7,tie,ATG,ATG,"[414, 450]",uORF,"[0.0, 0.0, 0.0]","[511, 2461]",mORF,"[2.0, 1.0, 0.0]","[array([[  55,    2,    6],
       [3578,  190,  408]]), array([[  55,    8],
       [3578,  598]])]",1.14899990010145,ChiSquare,"ChiSquareResult(statistic=0.3120629299464267, adjusted_pvalue=0.8649337241711267, adjusted_bootstrap_pvalue=1.0, adjusted_residuals=array([[ 0.36494971, -0.52099378, -0.06536425],
       [-0.36494971,  0.52099378,  0.06536425]]), adjusted_posthoc_pvalues=[0.775869136049551, 0.775869136049551])"
ENST00000445183.5,tie,ATG,ATG,"[58, 151]",uORF,"[0.0, 0.0, 0.0]","[179, 1229]",mORF,"[30.0, 0.0, 0.0]","[array([[  8,   0,   7],
       [287,   6,  71]]), array([[  8,   7],
       [287,  77]])]",0.307836686089777,ChiSquare,"ChiSquareResult(statistic=5.678025710819059, adjusted_pvalue=0.08173973668726767, adjusted_bootstrap_pvalue=0.2957553058676654, adjusted_residuals=array([[-2.33143735, -0.50122849,  2.54996304],
       [ 2.33143735,  0.50122849, -2.54996304]]), adjusted_posthoc_pvalues=[0.03800646012309243, 0.03800646012309243])"
ENST00000446868.8,tie,ATG,ATG,"[1620, 1647]",dORF,"[6.0, 0.0, 0.0]","[50, 1247]",mORF,"[193.0, 1.0, 0.0]","[array([[   6,    2,    3],
       [1831,  219,  338]]), array([[   6,    5],
       [1831,  557]])]",0.36523442790117117,ChiSquare,"ChiSquareResult(statistic=2.5725538622396886, adjusted_pvalue=0.31320076603710734, adjusted_bootstrap_pvalue=0.7953694581280788, adjusted_residuals=array([[-1.72893715,  1.03103831,  1.24313135],
       [ 1.72893715, -1.03103831, -1.24313135]]), adjusted_posthoc_pvalues=[0.13159507854395272, 0.13159507854395272])"
ENST00000446868.8,tie,ATG,ATG,"[2011, 2143]",dORF,"[0.0, 0.0, 0.0]","[50, 1247]",mORF,"[193.0, 1.0, 0.0]","[array([[  10,    0,    7],
       [1831,  219,  338]]), array([[  10,    7],
       [1831,  557]])]",0.43475903352787254,ChiSquare,"ChiSquareResult(statistic=9.571626881668271, adjusted_pvalue=0.014370405036770938, adjusted_bootstrap_pvalue=0.10087719298245615, adjusted_residuals=array([[-1.73104251, -1.30966982,  3.16722844],
       [ 1.73104251,  1.30966982, -3.16722844]]), adjusted_posthoc_pvalues=[0.13118360896250675, 0.13118360896250675])"
ENST00000447630.5,tie,ATG,ATG,"[703, 715]",dORF,"[9.0, 0.0, 4.0]","[208, 442]",mORF,"[0.0, 0.0, 0.0]","[array([[ 11,   0,   4],
       [176,  64,  39]]), array([[ 11,   4],
       [176, 103]])]",1.6069482168800868,ChiSquare,"ChiSquareResult(statistic=8.201615789517966, adjusted_pvalue=0.02680251316793845, adjusted_bootstrap_pvalue=0.17450444292549558, adjusted_residuals=array([[ 0.8038417 , -2.09721648,  1.35471945],
       [-0.8038417 ,  2.09721648, -1.35471945]]), adjusted_posthoc_pvalues=[0.5017719059745914, 0.5017719059745914])"
ENST00000447630.5,tie,ATG,ATG,"[555, 651]",dORF,"[0.0, 3.0, 0.0]","[208, 442]",mORF,"[0.0, 0.0, 0.0]","[array([[ 12,   6,   0],
       [176,  64,  39]]), array([[ 12,   6],
       [176, 103]])]",1.1698465318189413,ChiSquare,"ChiSquareResult(statistic=5.6020951413873465, adjusted_pvalue=0.0845231120529964, adjusted_bootstrap_pvalue=0.35946107784431136, adjusted_residuals=array([[ 0.30578783,  1.00704395, -1.70190309],
       [-0.30578783, -1.00704395,  1.70190309]]), adjusted_posthoc_pvalues=[0.8135299082051457, 0.8135299082051457])"
